"treeID","stemID","tag","StemTag","sp","quadrat","gx","gy","dbh","hom","ExactDate","DFstatus","codes","date","status","agb","plot","census","plotID"
454816,454390,"016387","","alsebl","1737",352.5,746.8,15,1.3,"2008-03-27","alive",NA,17618,"A",0.000295370733971659,"gigante2",5,157
454817,454391,"016388","","pri2co","1737",352.5,748.1,23,1.3,"2008-03-27","alive",NA,17618,"A",0.000627839733634328,"gigante2",5,157
454818,454392,"016389","","alsebl","1737",351.77,749.15,15,1.3,"2008-03-27","alive",NA,17618,"A",0.000295370733971659,"gigante2",5,157
454819,454393,"016390","","mabeoc","1737",350.2,749.2,24,1.3,"2008-03-27","alive",NA,17618,"A",0.00103702330107522,"gigante2",5,157
454820,454394,"016391","","loncla","1737",350.6,752.1,13,1.3,"2008-03-27","alive",NA,17618,"A",0.000273218032392205,"gigante2",5,157
454821,454395,"016392","","protsp","1737",354.7,752.3,10,1.3,"2008-03-27","alive",NA,17618,"A",0.000128589913961726,"gigante2",5,157
454822,454396,"016393","","psycg3","1737",354,753.8,NA,1.3,"2008-03-27","dead","D;S",17618,"D",0,"gigante2",5,157
454823,454397,"016394","","poutre","1737",352.7,753.2,NA,1.3,"2008-03-27","broken below","R",17618,"G",0,"gigante2",5,157
454824,454398,"016395","","aspicr","1737",353.1,754.2,11,1.3,"2008-03-27","alive",NA,17618,"A",0.000205349048687433,"gigante2",5,157
454825,454399,"016396","","protsp","1737",351.1,753.2,10,1.3,"2008-03-27","alive",NA,17618,"A",0.000128589913961726,"gigante2",5,157
454826,454400,"016397","","soroaf","1737",353.1,756.1,13,1.3,"2008-03-27","alive",NA,17618,"A",0.000242020451837273,"gigante2",5,157
454827,454401,"016398","","soroaf","1737",359.2,759.5,15,1.3,"2008-03-27","alive",NA,17618,"A",0.000335230904308174,"gigante2",5,157
454828,454402,"016399","","ingath","1737",359.3,759.7,21,1.3,"2008-03-27","alive",NA,17618,"A",0.000707014285111121,"gigante2",5,157
454829,454403,"016400","","pri2co","1737",357.1,747.2,NA,1.3,"2008-03-27","broken below","R",17618,"G",0,"gigante2",5,157
454830,454404,"016768","","heisco","1536",306.3,724.3,124,1.3,"2008-03-04","alive",NA,17595,"A",0.0756716140493716,"gigante2",5,157
454831,454405,"016769","","tet2pa","1537",302.9,754.1,145,1.3,"2008-03-05","alive",NA,17596,"A",0.103116461268498,"gigante2",5,157
454832,454406,"016770","","uniden","1537",313.9,749.5,NA,1.3,"2008-03-05","dead","D;N",17596,"D",0,"gigante2",5,157
454833,454407,"016792","","dialgu","1636",331.1,733.7,13,1.3,"2008-03-18","alive",NA,17609,"A",0.000356619651934309,"gigante2",5,157
454834,454408,"016793","","poutre","1636",333.1,734.3,13,1.3,"2008-03-18","alive",NA,17609,"A",0.000315886592966015,"gigante2",5,157
454835,454409,"016794","","virosu","1636",335.8,737,12,1.3,"2008-03-18","alive",NA,17609,"A",0.000157349041876404,"gigante2",5,157
454836,454410,"016795","","tet2pa","1636",335.2,738.7,12,1.3,"2008-03-18","alive",NA,17609,"A",0.000191514916588975,"gigante2",5,157
454837,454411,"016796","","quasam","1636",336.2,738.5,15,1.3,"2008-03-18","alive",NA,17609,"A",0.000259000457027387,"gigante2",5,157
454838,454412,"016797","","tet2pa","1636",337.8,738.7,12,1.3,"2008-03-18","alive",NA,17609,"A",0.000191514916588975,"gigante2",5,157
454839,454413,"016798","","ocotob","1636",338.1,739.2,23,1.3,"2008-03-18","alive",NA,17609,"A",0.000585225311533046,"gigante2",5,157
454840,454414,"016799","","heisco","1636",339.1,739.8,14,1.3,"2008-03-18","alive",NA,17609,"A",0.000301140016970698,"gigante2",5,157
454841,454415,"016800","","gar2in","1636",337.8,723.1,12,1.3,"2008-03-18","alive",NA,17609,"A",0.000244600957754276,"gigante2",5,157
454933,454507,"022209","","heisco","1736",349,731.6,12,1.3,"2008-03-25","alive",NA,17616,"A",0.000212896364606902,"gigante2",5,157
454934,454508,"022210","","mourmy","1736",348.7,732.3,12,1.3,"2008-03-25","alive",NA,17616,"A",0.000277309490320999,"gigante2",5,157
454935,454509,"022211","","sipapa","1736",348.3,730.2,14,1.3,"2008-03-25","alive",NA,17616,"A",0.000308762623650269,"gigante2",5,157
454936,454510,"022212","","protsp","1736",345.1,730.7,14,1.3,"2008-03-25","alive",NA,17616,"A",0.000270896148641309,"gigante2",5,157
454937,454511,"022213","","xyl1ma","1736",345.3,734.8,13,1.3,"2008-03-25","alive",NA,17616,"A",0.000347713957496596,"gigante2",5,157
454938,454512,"022215","","oxanpa","1737",340.9,745.8,14,1.3,"2008-03-27","alive",NA,17618,"A",0.000342537829209915,"gigante2",5,157
454939,454513,"022216","","poutre","1737",340.4,747.2,21,1.3,"2008-03-27","alive",NA,17618,"A",0.000967036188109025,"gigante2",5,157
454940,454514,"022217","","dialgu","1737",340.7,748.1,20,1.3,"2008-03-27","alive",NA,17618,"A",0.000971018900599236,"gigante2",5,157
454941,454515,"022218","","oxanpa","1737",341.5,753,11,1.3,"2008-03-27","alive",NA,17618,"A",0.000199908003948309,"gigante2",5,157
454942,454516,"022219","","des2pa","1737",341.7,757.3,11,1.3,"2008-03-27","alive",NA,17618,"A",0.000209799040107514,"gigante2",5,157
454943,454517,"022220","","simaam","1737",345.4,754.2,12,1.3,"2008-03-27","alive",NA,17618,"A",0.000127951713080457,"gigante2",5,157
454944,454518,"022221","","soroaf","1737",345.4,753,11,1.3,"2008-03-27","alive",NA,17618,"A",0.000167051936473461,"gigante2",5,157
454945,454519,"022222","","ingaum","1737",346.5,751,17,1.3,"2008-03-27","alive",NA,17618,"A",0.00053361081904789,"gigante2",5,157
454946,454520,"022223","","bactc2","1737",345.9,749.8,37,1.3,"2008-03-27","alive",NA,17618,"A",0.00279438114146154,"gigante2",5,157
454947,454521,"022224","","loncla","1737",349,744.9,11,1.3,"2008-03-27","alive",NA,17618,"A",0.00018858572093434,"gigante2",5,157
454948,454522,"022225","","micoar","1737",349.8,744.4,11,1.3,"2008-03-27","alive",NA,17618,"A",0.000161742977255662,"gigante2",5,157
454949,454523,"022226","","uniden","1737",347.9,744.5,15,1.3,"2008-03-27","alive",NA,17618,"A",0.000322044474656667,"gigante2",5,157
454950,454524,"022227","","pipeco","1737",345.1,743,13,1.3,"2008-03-27","alive",NA,17618,"A",0.000152180156450632,"gigante2",5,157
454951,454525,"022228","","psycma","1737",345.3,740.7,11,1.3,"2008-03-27","alive",NA,17618,"A",0.000144097340188609,"gigante2",5,157
454952,454526,"022230","","xyl1ma","1737",351.1,744.3,15,1.3,"2008-03-27","alive",NA,17618,"A",0.000481630637110503,"gigante2",5,157
454953,454527,"022231","","calolo","1737",353.4,743.1,16,1.3,"2008-03-27","alive",NA,17618,"A",0.000346763610260789,"gigante2",5,157
454954,454528,"022232","","ery2ma","1737",354.8,743.5,13,1.3,"2008-03-27","alive",NA,17618,"A",0.000282467860208905,"gigante2",5,157
454955,454529,"022233","","xyl1ma","1737",351.2,745.2,14,1.3,"2008-03-27","alive",NA,17618,"A",0.000411244335675609,"gigante2",5,157
454956,454530,"022234","","dialgu","1737",353.1,745.9,12,1.3,"2008-03-27","alive",NA,17618,"A",0.000298182980918997,"gigante2",5,157
454957,454531,"022235","","tet2pa","1737",353,746.4,13,1.3,"2008-03-27","alive",NA,17618,"A",0.000229047220212551,"gigante2",5,157
454958,454532,"022236","","xyl1ma","1737",350.1,749.8,16,1.3,"2008-03-27","alive",NA,17618,"A",0.000559172316176992,"gigante2",5,157
454959,454533,"022237","","protsp","1737",351.5,749.7,14,1.3,"2008-03-27","alive",NA,17618,"A",0.000270896148641309,"gigante2",5,157
454960,454534,"022238","","tet2pa","1737",352.5,748.4,15,1.3,"2008-03-27","alive",NA,17618,"A",0.000317261232173693,"gigante2",5,157
454961,454535,"022239","","socrex","1737",350.7,753.5,69,1.3,"2008-03-27","alive",NA,17618,"A",0.00575467071920766,"gigante2",5,157
454962,454536,"022240","","faralu","1737",352.3,759.4,15,1.3,"2008-03-27","alive","M",17618,"A",0.000323964935492285,"gigante2",5,157
454963,454537,"022241","","xyl1ma","1737",350.3,759.5,11,1.3,"2008-03-27","alive",NA,17618,"A",0.000240005708185821,"gigante2",5,157
454964,454538,"022242","","phoeci","1737",356.9,759.2,13,1.3,"2008-03-27","alive",NA,17618,"A",0.000187949340078326,"gigante2",5,157
454965,454539,"022243","","casear","1739",350.1,797.5,105,1.3,"2008-03-28","alive",NA,17619,"A",0.0436193979412602,"gigante2",5,157
454966,454540,"022244","","heisco","1739",358.9,783,110,1.3,"2008-03-28","alive",NA,17619,"A",0.0550470511824863,"gigante2",5,157
454967,454541,"022245","","aspicr","1736",356,735.9,10,1.3,"2008-03-25","alive","L",17616,"A",0.000167022557181929,"gigante2",5,157
454968,454542,"022246","","protsp","1736",355.3,739.6,13,1.3,"2008-03-25","alive",NA,17616,"A",0.000229047220212551,"gigante2",5,157
454969,454543,"022247","","alsebl","1736",357.1,737.3,12,1.3,"2008-03-25","alive","M",17616,"A",0.00017830070535828,"gigante2",5,157
454970,454544,"022248","","sipapa","1736",355.7,733.7,12,1.3,"2008-03-25","alive",NA,17616,"A",0.000218285303836014,"gigante2",5,157
454971,454545,"040220","","oenoma","1835",370.3,704.6,100,1.3,"2008-03-18","alive","M",17609,"A",0.0476139135212178,"gigante2",5,157
454972,454546,"040221","","mabeoc","1836",368,735.3,120,1.3,"2008-03-18","alive",NA,17609,"A",0.066729379086,"gigante2",5,157
454973,454547,"040222","","vataer","1836",365.5,730.1,109,1.3,"2008-03-18","alive",NA,17609,"A",0.0566073975943723,"gigante2",5,157
454974,454548,"040223","","zantbe","1836",367.2,726.9,210,1.3,"2008-03-18","alive",NA,17609,"A",0.290343552347748,"gigante2",5,157
454975,454549,"040224","","cupasy","1836",366.7,725.2,123,1.3,"2008-03-18","alive",NA,17609,"A",0.0704404286955623,"gigante2",5,157
454976,454550,"040225","","zantbe","1836",365.9,723.8,145,1.3,"2008-03-18","alive",NA,17609,"A",0.109146651112916,"gigante2",5,157
454977,454551,"040226","","tratas","1836",374.8,724,159,1.3,"2008-03-18","alive",NA,17609,"A",0.0969548852461947,"gigante2",5,157
454978,454552,"040227","","zantbe","1836",371.6,729.4,163,1.3,"2008-03-18","alive",NA,17609,"A",0.148822354547868,"gigante2",5,157
454979,454553,"040228","","drypst","1836",371,731.9,130,1.3,"2008-03-18","alive",NA,17609,"A",0.0904805586396624,"gigante2",5,157
454980,454554,"040229","","solaha","1836",370.5,734.9,100,1.3,"2008-03-18","alive",NA,17609,"A",0.0281598567957471,"gigante2",5,157
454981,454555,"040230","","vataer","1836",371,739.3,135,1.3,"2008-03-18","alive",NA,17609,"A",0.0999124201925694,"gigante2",5,157
454982,454556,"040231","","ingam2","1836",376.3,738,184,1.3,"2008-03-18","alive","M",17609,"A",0.195288458154089,"gigante2",5,157
454983,454557,"040232","","virose","1836",375.3,735.1,110,1.3,"2008-03-18","alive",NA,17609,"A",0.0383071569068747,"gigante2",5,157
454984,454558,"040233","","simaam","1837",362.3,756.8,135,1.3,"2008-03-19","alive",NA,17610,"A",0.0569933457513428,"gigante2",5,157
454985,454559,"040276","","heisco","1935",394.4,713.5,107,1.3,"2008-03-28","alive",NA,17619,"A",0.0511493511308123,"gigante2",5,157
454986,454560,"040277","","couthe","1936",383,732.2,155,1.3,"2008-03-31","alive",NA,17622,"A",0.128246349859657,"gigante2",5,157
454987,454561,"040278","","nectci","1937",382,741.3,154,1.3,"2008-03-31","alive",NA,17622,"A",0.123964649058663,"gigante2",5,157
454988,454562,"040279","","dialgu","1937",396,756.3,100,1.3,"2008-03-31","alive",NA,17622,"A",0.0598603055704303,"gigante2",5,157
454989,454563,"040280","","hirttr","1938",399.6,775.6,133,1.3,"2008-03-31","alive",NA,17622,"A",0.0972344769041804,"gigante2",5,157
454990,454564,"040281","","hirttr","1939",394.5,787,123,1.3,"2008-03-31","alive",NA,17622,"A",0.0790086588181775,"gigante2",5,157
454991,454565,"040920","","soroaf","1636",324.1,730.5,10,1.3,"2008-03-18","alive",NA,17609,"A",0.000135873245044637,"gigante2",5,157
454992,454566,"040921","","perexa","1636",329.1,734.1,11,1.3,"2008-03-18","alive",NA,17609,"A",0.000153779401125927,"gigante2",5,157
454993,454567,"040922","","soroaf","1636",327.1,728,10,1.3,"2008-03-18","alive",NA,17609,"A",0.000135873245044637,"gigante2",5,157
454994,454568,"040923","","laetth","1636",328,727.6,10,1.3,"2008-03-18","alive",NA,17609,"A",0.000147413245261165,"gigante2",5,157
454995,454569,"040924","","licahy","1636",325.4,720.6,13,1.3,"2008-03-18","alive",NA,17609,"A",0.000361558861067398,"gigante2",5,157
454996,454570,"040925","","tet2pa","1636",329.3,724.4,10,1.3,"2008-03-18","alive",NA,17609,"A",0.000128589913961726,"gigante2",5,157
454997,454571,"040926","","coccma","1636",334.7,722.7,10,1.3,"2008-03-18","alive",NA,17609,"A",0.000150063110021435,"gigante2",5,157
454998,454572,"040927","","virosu","1636",333.6,734.7,13,1.3,"2008-03-18","alive",NA,17609,"A",0.000188185658259965,"gigante2",5,157
454999,454573,"040928","","virose","1636",331,733,12,1.3,"2008-03-18","alive",NA,17609,"A",0.000148154247479373,"gigante2",5,157
455000,454574,"040929","","ery2ma","1636",335.1,737.7,10,1.3,"2008-03-18","alive",NA,17609,"A",0.000158580915356708,"gigante2",5,157
455001,454575,"040930","","virosu","1636",338,738,12,1.3,"2008-03-18","alive",NA,17609,"A",0.000157349041876404,"gigante2",5,157
455002,454576,"040931","","virosu","1636",337.4,736.3,10,1.3,"2008-03-18","alive",NA,17609,"A",0.000105649732758265,"gigante2",5,157
455003,454577,"040932","","lacmpa","1636",336.5,735.3,17,1.3,"2008-03-18","alive",NA,17609,"A",0.000347510360747348,"gigante2",5,157
455004,454578,"040933","","tet2pa","1636",337.9,734.7,17,1.3,"2008-03-18","alive",NA,17609,"A",0.000424326733681668,"gigante2",5,157
455005,454579,"040934","","lacmpa","1636",339.5,732.3,11,1.3,"2008-03-18","alive",NA,17609,"A",0.000129476763626561,"gigante2",5,157
455006,454580,"040935","","tet2pa","1636",337.9,732.6,11,1.3,"2008-03-18","alive",NA,17609,"A",0.000158097307024684,"gigante2",5,157
455007,454581,"040936","","poular","1637",331,742.1,12,1.3,"2008-03-19","alive",NA,17610,"A",0.0001165704064888,"gigante2",5,157
455008,454582,"040937","","tovost","1637",332.2,745.7,14,1.3,"2008-03-19","alive",NA,17610,"A",0.000319288878837224,"gigante2",5,157
455009,454583,"040938","","des2pa","1637",332.9,745.6,11,1.3,"2008-03-19","alive",NA,17610,"A",0.000209799040107514,"gigante2",5,157
455010,454584,"040939","","drypst","1637",332,752,10,1.3,"2008-03-19","alive",NA,17610,"A",0.000150763546289828,"gigante2",5,157
455011,454585,"040940","","dialgu","1637",339.2,758.7,11,1.3,"2008-03-19","alive",NA,17610,"A",0.000246152765139757,"gigante2",5,157
455012,454586,"040941","","tet2pa","1637",339.5,758,12,1.3,"2008-03-19","alive",NA,17610,"A",0.000191514916588975,"gigante2",5,157
455013,454587,"040942","","protsp","1637",336,751.7,12,1.3,"2008-03-19","alive",NA,17610,"A",0.000191514916588975,"gigante2",5,157
455014,454588,"040943","","dialgu","1637",338.5,745.9,10,1.3,"2008-03-19","alive",NA,17610,"A",0.000200210639171863,"gigante2",5,157
455015,454589,"040944","","poutre","1637",338.5,748.3,14,1.3,"2008-03-19","alive",NA,17610,"A",0.000373601833554272,"gigante2",5,157
455016,454590,"040945","","dialgu","1637",337.9,747.5,13,1.3,"2008-03-19","alive",NA,17610,"A",0.000356619651934309,"gigante2",5,157
455017,454591,"040946","","virose","1637",338.7,740.6,19,1.3,"2008-03-19","alive",NA,17610,"A",0.00042686484598344,"gigante2",5,157
455018,454592,"041366","","tet2pa","1537",306.5,759.5,101,1.3,"2008-03-04","alive",NA,17595,"A",0.0394756723097583,"gigante2",5,157
455019,454593,"041367","","tet2pa","1537",310.3,750.4,113,1.3,"2008-03-04","alive",NA,17595,"A",0.0531872115831071,"gigante2",5,157
455020,454594,"041474","","crotbi","1735",342.8,705.4,118,1.3,"2008-03-25","alive",NA,17616,"A",0.0534953698889776,"gigante2",5,157
455021,454595,"041475","","drypst","1735",354,709.8,100,1.3,"2008-03-25","alive",NA,17616,"A",0.0450762855916157,"gigante2",5,157
455022,454596,"041476","","ingasa","1736",340.6,728.2,15,1.3,"2008-03-25","alive",NA,17616,"A",0.000319895872992944,"gigante2",5,157
455023,454597,"041477","","laciag","1736",342.5,730.9,12,1.3,"2008-03-25","alive",NA,17616,"A",0.000168154862982483,"gigante2",5,157
455024,454598,"041478","","virosu","1736",343.1,733.2,10,1.3,"2008-03-25","alive",NA,17616,"A",0.000105649732758265,"gigante2",5,157
455025,454599,"041479","","perexa","1736",345.4,736.7,16,1.3,"2008-03-25","alive",NA,17616,"A",0.000358279744918897,"gigante2",5,157
455026,454600,"041480","","xyl1ma","1736",345.7,738,22,1.3,"2008-03-25","alive",NA,17616,"A",0.00119105893184561,"gigante2",5,157
455027,454601,"041481","","des2pa","1736",345.2,736.2,12,1.3,"2008-03-25","alive",NA,17616,"A",0.000254145035249489,"gigante2",5,157
482087,481660,"800644","","virose","1935",389.65,716.91,NA,NA,NA,NA,NA,17619,"P",0,"gigante2",5,157
482088,481661,"800645","","heisco","1935",399.21,718.32,NA,NA,NA,NA,NA,17619,"P",0,"gigante2",5,157
482089,481662,"800646","","heisco","1935",399.04,706.39,NA,NA,NA,NA,NA,17619,"P",0,"gigante2",5,157
482090,481663,"800647","","heisco","1936",381.02,723.23,NA,NA,NA,NA,NA,17622,"P",0,"gigante2",5,157
482091,481664,"800648","","eugeco","1938",381.87,763.92,NA,NA,NA,NA,NA,17622,"P",0,"gigante2",5,157
482092,481665,"800649","","myrcga","1939",380.62,795.28,NA,NA,NA,NA,NA,17622,"P",0,"gigante2",5,157
482093,481666,"800650","","protpa","1635",337.73,716.84,NA,NA,NA,NA,NA,17609,"P",0,"gigante2",5,157
482094,481667,"800651","","myrcga","1635",335.22,710.37,NA,NA,NA,NA,NA,17609,"P",0,"gigante2",5,157
482095,481668,"800652","","protpa","1635",338.71,711.41,NA,NA,NA,NA,NA,17609,"P",0,"gigante2",5,157
482096,481669,"800653","","oenoma","1638",325.16,760.57,NA,NA,NA,NA,NA,17611,"P",0,"gigante2",5,157
482097,481670,"800654","","drypst","1638",330.91,772.65,NA,NA,NA,NA,NA,17611,"P",0,"gigante2",5,157
482098,481671,"800655","1","oenoma","1638",337.17,777.53,NA,NA,NA,NA,NA,17611,"P",0,"gigante2",5,157
482099,481672,"800656","1","oenoma","1638",337.26,768.17,NA,NA,NA,NA,NA,17611,"P",0,"gigante2",5,157
482100,481673,"800657","","oenoma","1638",336.15,761.06,NA,NA,NA,NA,NA,17611,"P",0,"gigante2",5,157
482101,481674,"800658","","tet2pa","1639",330.79,780.15,NA,NA,NA,NA,NA,17611,"P",0,"gigante2",5,157
482102,481675,"800659","","heisco","1739",354.89,791.9,NA,NA,NA,NA,NA,17835.1764705882,"P",0,"gigante2",5,157
482103,481676,"800660","","ardiba","1637",331.58,741.31,NA,NA,NA,NA,NA,17610,"P",0,"gigante2",5,157
482104,481677,"800661","","alsebl","1637",330.12,751.43,NA,NA,NA,NA,NA,17610,"P",0,"gigante2",5,157
482105,481678,"800662","","faralu","1637",331.92,754.19,NA,NA,NA,NA,NA,17610,"P",0,"gigante2",5,157
482106,481679,"800663","","protpa","1637",333.96,756.13,NA,NA,NA,NA,NA,17610,"P",0,"gigante2",5,157
482107,481680,"801456","","zantbe","1836",361.04,732.01,NA,NA,NA,NA,NA,17609,"P",0,"gigante2",5,157
482108,481681,"801457","","oenoma","1837",362.24,756.28,NA,NA,NA,NA,NA,17609.0333333333,"P",0,"gigante2",5,157
482109,481682,"801458","","drypst","1838",365.79,778.78,NA,NA,NA,NA,NA,17609,"P",0,"gigante2",5,157
482110,481683,"801459","1","heisco","1839",371.81,786.15,NA,NA,NA,NA,NA,17609,"P",0,"gigante2",5,157
482111,481684,"801460","","pochse","1535",303.98,714.52,NA,NA,NA,NA,NA,17595,"P",0,"gigante2",5,157
482112,481685,"801461","","alsebl","1535",300.44,715.36,NA,NA,NA,NA,NA,17595,"P",0,"gigante2",5,157
482113,481686,"801462","","dialgu","1535",301.52,719.45,NA,NA,NA,NA,NA,17595,"P",0,"gigante2",5,157
482114,481687,"801463","","pri2co","1535",309.15,715.52,NA,NA,NA,NA,NA,17595,"P",0,"gigante2",5,157
482115,481688,"801464","","heisco","1535",306.96,714.84,NA,NA,NA,NA,NA,17595,"P",0,"gigante2",5,157
482116,481689,"801465","","alsebl","1535",314.06,714.08,NA,NA,NA,NA,NA,17595,"P",0,"gigante2",5,157
482117,481690,"801466","","heisco","1536",302.71,726.57,NA,NA,NA,NA,NA,17595,"P",0,"gigante2",5,157
482118,481691,"801467","1","protpa","1536",313.6,738.63,NA,NA,NA,NA,NA,17595,"P",0,"gigante2",5,157
482119,481692,"801468","","nectpu","1538",301.17,775.82,NA,NA,NA,NA,NA,17596,"P",0,"gigante2",5,157
482120,481693,"801469","1","oenoma","1538",305.44,775.94,NA,NA,NA,NA,NA,17596,"P",0,"gigante2",5,157
482121,481694,"801470","1","oenoma","1538",310.3,764.47,NA,NA,NA,NA,NA,17596,"P",0,"gigante2",5,157
482122,481695,"801471","","ocotce","1538",319.8,761.67,NA,NA,NA,NA,NA,17596,"P",0,"gigante2",5,157
482123,481696,"801472","","tet2pa","1736",344.17,729.65,NA,NA,NA,NA,NA,17616,"P",0,"gigante2",5,157
482124,481697,"801473","1","pipecu","1736",342.57,730.4,NA,NA,NA,NA,NA,17616,"P",0,"gigante2",5,157
482125,481698,"801474","1","pipecu","1736",342.59,730.5,NA,NA,NA,NA,NA,17616,"P",0,"gigante2",5,157
482126,481699,"801475","1","pipecu","1736",342.67,730.65,NA,NA,NA,NA,NA,17616,"P",0,"gigante2",5,157
482127,481700,"801476","","virosu","1736",344.35,736.56,NA,NA,NA,NA,NA,17616,"P",0,"gigante2",5,157
482128,481701,"801477","","des2pa","1736",345.32,735.2,NA,NA,NA,NA,NA,17616,"P",0,"gigante2",5,157
482129,481702,"801478","","bactc1","1736",345.28,731.29,NA,NA,NA,NA,NA,17616,"P",0,"gigante2",5,157
482130,481703,"801479","","pse2sp","1736",348.72,729.86,NA,NA,NA,NA,NA,17616,"P",0,"gigante2",5,157
482131,481704,"801480","","tet2pa","1736",346.12,725.13,NA,NA,NA,NA,NA,17616,"P",0,"gigante2",5,157
482132,481705,"801481","","tab1gu","1736",354.06,724.74,NA,NA,NA,NA,NA,17616,"P",0,"gigante2",5,157
482133,481706,"801482","","simaam","1736",358.57,737.6,NA,NA,NA,NA,NA,17616,"P",0,"gigante2",5,157
482134,481707,"801483","","tet2pa","1736",357.9,735.24,NA,NA,NA,NA,NA,17616,"P",0,"gigante2",5,157
482135,481708,"801484","","protpa","1736",357.06,734.82,NA,NA,NA,NA,NA,17616,"P",0,"gigante2",5,157
482136,481709,"801485","","protpa","1736",355.77,732.98,NA,NA,NA,NA,NA,17616,"P",0,"gigante2",5,157
482137,481710,"801501","","des2pa","1636",330.63,721.29,NA,NA,NA,NA,NA,17609,"P",0,"gigante2",5,157
482138,481711,"801502","","dialgu","1636",332.45,720.12,NA,NA,NA,NA,NA,17609,"P",0,"gigante2",5,157
482139,481712,"801503","","dialgu","1636",337.46,735.13,NA,NA,NA,NA,NA,17609,"P",0,"gigante2",5,157
482140,481713,"801504","","des2pa","1636",337.39,738.07,NA,NA,NA,NA,NA,17609,"P",0,"gigante2",5,157
482141,481714,"801505","","ingaum","1636",338.76,739.05,NA,NA,NA,NA,NA,17609,"P",0,"gigante2",5,157
482142,481715,"801601","","tet2pa","1737",342.8,752.07,NA,NA,NA,NA,NA,17618,"P",0,"gigante2",5,157
482143,481716,"801602","","xyl1ma","1737",344.58,753.02,NA,NA,NA,NA,NA,17618,"P",0,"gigante2",5,157
482144,481717,"801603","","xyl1ma","1737",340.1,754.74,NA,NA,NA,NA,NA,17618,"P",0,"gigante2",5,157
482145,481718,"801604","","des2pa","1737",344.94,754.4,NA,NA,NA,NA,NA,17618,"P",0,"gigante2",5,157
482146,481719,"801605","","dialgu","1737",346.55,745.07,NA,NA,NA,NA,NA,17618,"P",0,"gigante2",5,157
482147,481720,"801606","","vismma","1737",353.92,744.73,NA,NA,NA,NA,NA,17618,"P",0,"gigante2",5,157
482148,481721,"801607","","socrex","1737",352.79,756.09,NA,NA,NA,NA,NA,17618,"P",0,"gigante2",5,157
487302,486874,"804540","","zantbe","1836",370.28,729.2,NA,NA,NA,NA,NA,17609,"P",0,"gigante2",5,157
487303,486875,"804541","","pri2co","1837",362.02,748.67,NA,NA,NA,NA,NA,17609.0333333333,"P",0,"gigante2",5,157
487304,486876,"804542","","socrex","1838",361.94,763.01,NA,NA,NA,NA,NA,17609,"P",0,"gigante2",5,157
487305,486877,"804543","","tet2pa","1737",350.51,746.63,NA,NA,NA,NA,NA,17618,"P",0,"gigante2",5,157
487306,486878,"804638","","casear","1739",357.45,794.88,NA,NA,NA,NA,NA,17835.1764705882,"P",0,"gigante2",5,157
487307,486879,"804643","","sympgl","1636",336.72,735.13,NA,NA,NA,NA,NA,17609,"P",0,"gigante2",5,157
487308,486880,"804644","","ingath","1636",338.98,725.1,NA,NA,NA,NA,NA,17609,"P",0,"gigante2",5,157
487309,486881,"828540","1","oenoma","1535",300.25,713.59,NA,NA,NA,NA,NA,17595,"P",0,"gigante2",5,157
487310,486882,"828541","","sloazu","1535",302.84,714.1,NA,NA,NA,NA,NA,17595,"P",0,"gigante2",5,157
487311,486883,"828542","1","oenoma","1536",301.94,739.01,NA,NA,NA,NA,NA,17595,"P",0,"gigante2",5,157
487312,486884,"828549","","virose","1736",349.18,720.47,NA,NA,NA,NA,NA,17616,"P",0,"gigante2",5,157
487313,486885,"828550","","xyl1ma","1736",348.77,720.19,NA,NA,NA,NA,NA,17616,"P",0,"gigante2",5,157
487314,486886,"828551","","xyl1ma","1736",350.69,728.69,NA,NA,NA,NA,NA,17616,"P",0,"gigante2",5,157
487315,486887,"828552","","micopo","1736",353.68,735.19,NA,NA,NA,NA,NA,17616,"P",0,"gigante2",5,157
487316,486888,"828553","","solaha","1736",354.77,738.35,NA,NA,NA,NA,NA,17616,"P",0,"gigante2",5,157
487317,486889,"839554","","heisco","1635",337.21,714.8,NA,NA,NA,NA,NA,17609,"P",0,"gigante2",5,157
487318,486890,"839559","","annoha","1939",394.55,798.27,NA,NA,NA,NA,NA,17622,"P",0,"gigante2",5,157
487319,486891,"839560","","alsebl","1737",344.43,743.6,NA,NA,NA,NA,NA,17618,"P",0,"gigante2",5,157
487320,486892,"839561","","dialgu","1737",345.18,749.86,NA,NA,NA,NA,NA,17618,"P",0,"gigante2",5,157
487321,486893,"839562","","tet2pa","1737",350.37,742.5,NA,NA,NA,NA,NA,17618,"P",0,"gigante2",5,157
487322,486894,"839555","","socrex","1638",323.82,772.62,NA,NA,NA,NA,NA,17611,"P",0,"gigante2",5,157
489151,488722,"855652","","laciag","1936",399.65,727.38,NA,NA,NA,NA,NA,17622,"P",0,"gigante2",5,157
490724,490295,"14186","","tet2pa","1636",339.36,724.16,NA,NA,NA,NA,NA,17609,"P",0,"gigante2",5,157
490725,490296,"816620","","tet2pa","1735",348.04,707.82,NA,NA,NA,NA,NA,17615.0606060606,"P",0,"gigante2",5,157
490726,490297,"816621","","xyl1ma","1735",349.48,710.35,NA,NA,NA,NA,NA,17615.0606060606,"P",0,"gigante2",5,157
490727,490298,"816619","","calolo","1935",385.7,708.82,NA,NA,NA,NA,NA,17619,"P",0,"gigante2",5,157
