"treeID","stemID","tag","StemTag","sp","quadrat","gx","gy","dbh","hom","ExactDate","DFstatus","codes","date","status","agb","plot","census","plotID"
453839,754520,"001289","5","sterre","1937",394.3,748.9,65,1.3,"2010-04-05","alive",NA,18357,"A",0.0104777293666947,"gigante2",6,157
453845,754521,"001295","","coccpa","1938",386,772.7,NA,NA,NA,NA,NA,18357.0689655172,"V",0,"gigante2",6,157
453867,754522,"003628","2","protte","1835",360.7,708.2,152,2.71,"2010-04-07","alive","cylN",18359,"A",0.115634000875656,"gigante2",6,157
453882,754523,"003643","1","sloazu","1838",366,760.3,305,1.3,"2010-04-05","alive",NA,18357,"A",0.786788679064745,"gigante2",6,157
453894,754524,"003918","","protte","1635",333,713.3,NA,NA,NA,NA,NA,18357.0909090909,"V",0,"gigante2",6,157
453941,754525,"005551","","oenoma","1636",320.9,728.6,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453949,754526,"005559","","oenoma","1636",330.6,737.9,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453950,754527,"005560","","nect3","1636",339.3,729.3,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453951,754528,"005561","","oenoma","1636",339.3,720.7,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453952,754529,"005562","","oenoma","1637",324.2,740.6,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453955,754530,"005565","","oenoma","1637",320.2,752.1,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453956,754531,"005566","","oenoma","1637",321.4,758.5,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453957,754532,"005567","","oenoma","1637",328.6,751.8,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453958,754533,"005568","","oenoma","1637",328.5,746.5,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453962,754534,"005572","","oenoma","1737",354.1,741.3,NA,NA,NA,NA,NA,18358.0041322314,"V",0,"gigante2",6,157
453963,754535,"005573","","coccpa","1737",354.4,745.4,NA,NA,NA,NA,NA,18358.0041322314,"V",0,"gigante2",6,157
453964,754536,"005574","","sloazu","1737",357.2,751.7,NA,NA,NA,NA,NA,18358.0041322314,"V",0,"gigante2",6,157
453965,754537,"005575","","oenoma","1737",359.1,749.3,NA,NA,NA,NA,NA,18358.0041322314,"V",0,"gigante2",6,157
453969,754538,"005579","","oenoma","1736",346.4,725.3,NA,NA,NA,NA,NA,18358.0053763441,"V",0,"gigante2",6,157
454030,754539,"011190","","sloazu","1636",339.5,739.3,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
454033,754540,"011193","","oenoma","1636",339.6,735.3,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
454040,754541,"011200","","pipecu","1736",342.5,730.3,NA,NA,NA,NA,NA,18358.0053763441,"V",0,"gigante2",6,157
454041,754542,"011201","","oenoma","1736",340.3,734.7,NA,NA,NA,NA,NA,18358.0053763441,"V",0,"gigante2",6,157
454045,754543,"011205","","poular","1737",343.9,741.5,NA,NA,NA,NA,NA,18358.0041322314,"V",0,"gigante2",6,157
454048,754544,"011208","","soroaf","1737",342,744.4,NA,NA,NA,NA,NA,18358.0041322314,"V",0,"gigante2",6,157
454066,754545,"011226","","swars2","1737",344.2,747,NA,NA,NA,NA,NA,18358.0041322314,"V",0,"gigante2",6,157
454067,754546,"011227","","sloazu","1737",345.6,746.9,NA,NA,NA,NA,NA,18358.0041322314,"V",0,"gigante2",6,157
454071,754547,"011231","","des2pa","1737",347.6,748,NA,NA,NA,NA,NA,18358.0041322314,"V",0,"gigante2",6,157
454073,754548,"011233","","malmsp","1737",349.1,746.8,NA,NA,NA,NA,NA,18358.0041322314,"V",0,"gigante2",6,157
454077,754549,"011237","","faralu","1737",349.2,743.9,NA,NA,NA,NA,NA,18358.0041322314,"V",0,"gigante2",6,157
454091,754550,"011251","","oenoma","1736",349.6,735.6,NA,NA,NA,NA,NA,18358.0053763441,"V",0,"gigante2",6,157
454092,754551,"011252","","bactc1","1736",345.8,730.6,39,1.3,"2010-04-06","alive",NA,18358,"A",0.00319590829439583,"gigante2",6,157
454130,754552,"014004","","oenoma","1535",308.2,714.9,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454134,754553,"014008","","sloazu","1535",307.7,703.8,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454135,754554,"014010","","oenoma","1535",312.1,709.8,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454138,754555,"014013","","oenoma","1535",313.2,719.5,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454140,754556,"014015","","oenoma","1535",319.2,710.3,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454141,754557,"014016","","oenoma","1535",319.7,711.5,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454142,754558,"014017","","ingaco","1536",303.9,722.5,NA,NA,NA,NA,NA,18357.125,"V",0,"gigante2",6,157
454149,754559,"014024","","oenoma","1536",307.2,720.3,NA,NA,NA,NA,NA,18357.125,"V",0,"gigante2",6,157
454156,754560,"014031","1","micoel","1536",316.3,739,118,1.3,"2010-04-05","alive",NA,18357,"A",0.048712242270308,"gigante2",6,157
454157,754561,"014032","","oenoma","1536",317.8,737.4,NA,NA,NA,NA,NA,18357.125,"V",0,"gigante2",6,157
454159,754562,"014034","","vataer","1536",315.6,725.5,NA,NA,NA,NA,NA,18357.125,"V",0,"gigante2",6,157
454164,754563,"014039","","oenoma","1537",305.3,754.3,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454165,754564,"014040","","dialgu","1537",307.4,752.1,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454167,754565,"014042","","oenoma","1537",309.6,744.6,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454168,754566,"014043","","mabeoc","1537",309.2,742.8,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454169,754567,"014044","","sloazu","1537",313.5,755.8,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454180,754568,"014055","","oenoma","1538",319.4,776,NA,NA,NA,NA,NA,18358.0555555556,"V",0,"gigante2",6,157
454184,754569,"014059","","oenoma","1539",302.5,782.8,NA,NA,NA,NA,NA,18358.0666666667,"V",0,"gigante2",6,157
454190,754570,"014065","","oenoma","1539",316.8,790.9,NA,NA,NA,NA,NA,18358.0666666667,"V",0,"gigante2",6,157
454192,754571,"014067","1","oenoma","1539",316.4,781.5,114,1.3,"2010-04-06","alive",NA,18358,"A",0.0674289269814657,"gigante2",6,157
454196,754572,"014071","","oenoma","1835",369.6,709.7,NA,NA,NA,NA,NA,18357.1739130435,"V",0,"gigante2",6,157
454201,754573,"014076","","sloazu","1835",370.9,707.5,NA,NA,NA,NA,NA,18357.1739130435,"V",0,"gigante2",6,157
454207,754574,"014082","","oenoma","1836",371.4,732.9,NA,NA,NA,NA,NA,18357.1290322581,"V",0,"gigante2",6,157
454208,754575,"014083","","oenoma","1836",378.6,727.8,NA,NA,NA,NA,NA,18357.1290322581,"V",0,"gigante2",6,157
454212,754576,"014087","1","sloazu","1837",361.5,741.9,125,1.3,"2010-04-05","alive",NA,18357,"A",0.0754579922168163,"gigante2",6,157
454214,754577,"014089","","oenoma","1837",363.1,743.7,NA,NA,NA,NA,NA,18357.064516129,"V",0,"gigante2",6,157
454216,754578,"014091","","oenoma","1837",365.9,750.5,NA,NA,NA,NA,NA,18357.064516129,"V",0,"gigante2",6,157
454220,754579,"014096","","oenoma","1838",364.8,761,NA,NA,NA,NA,NA,18357.08,"V",0,"gigante2",6,157
454224,754580,"014100","","calolo","1838",360.1,775.5,NA,NA,NA,NA,NA,18357.08,"V",0,"gigante2",6,157
454228,754581,"014104","","oenoma","1635",330.6,709.2,NA,NA,NA,NA,NA,18357.0909090909,"V",0,"gigante2",6,157
454236,754582,"014112","","heisco","1636",322.2,721.1,NA,NA,"2010-04-06","dead","D;C",18358,"D",0,"gigante2",6,157
454241,754583,"014117","","tet2pa","1636",324,723.7,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
454247,754584,"014123","","mabeoc","1636",324.8,727.5,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
454269,754585,"014145","","licahy","1636",329.2,729.3,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
454290,754586,"014169","","oenoma","1636",334.9,722.3,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
454315,754587,"014194","","sloazu","1637",322.3,747.2,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
454319,754588,"014198","","des2pa","1637",324.8,746.7,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
454330,754589,"014209","","oenoma","1637",322.3,756.2,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
454337,754590,"014216","","oenoma","1637",329.6,759.6,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
454384,754591,"014263","","cupasc","1637",335.6,753.7,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
454389,754592,"014268","","sloazu","1638",322.4,761,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454390,754593,"014269","","oenoma","1638",331,769.3,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454391,754594,"014270","","oenoma","1638",331,776.7,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454395,754595,"014274","","sloazu","1639",320.9,787.7,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
454398,754596,"014277","","ingaqu","1639",337.4,798.1,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
454401,754597,"014280","","oenoma","1735",347.6,718.5,NA,NA,NA,NA,NA,18357.0526315789,"V",0,"gigante2",6,157
454404,754598,"014283","","oenoma","1735",353.8,700.1,NA,NA,NA,NA,NA,18357.0526315789,"V",0,"gigante2",6,157
454406,754599,"014285","","oenoma","1735",353.9,715.9,NA,NA,NA,NA,NA,18357.0526315789,"V",0,"gigante2",6,157
454417,754600,"014296","","pipecu","1736",341.8,722.2,NA,NA,NA,NA,NA,18358.0053763441,"V",0,"gigante2",6,157
454421,754601,"014300","","ingaum","1736",343.2,720.6,13,1.3,"2010-04-06","alive",NA,18358,"A",0.000288037649001756,"gigante2",6,157
454425,754602,"014304","","des2pa","1736",340.6,728,NA,NA,NA,NA,NA,18358.0053763441,"V",0,"gigante2",6,157
454432,754603,"014311","2","xyl1ma","1736",344.7,725.8,11,1.3,"2010-04-06","alive",NA,18358,"A",0.000240005708185821,"gigante2",6,157
454448,754604,"014327","","tet2pa","1736",352.1,723.2,NA,NA,NA,NA,NA,18358.0053763441,"V",0,"gigante2",6,157
454451,754605,"014330","","tab1gu","1736",354.2,724.8,NA,NA,NA,NA,NA,18358.0053763441,"V",0,"gigante2",6,157
454455,754606,"014334","","des2pa","1736",354.4,727,NA,NA,"2010-04-06","dead","D;N",18358,"D",0,"gigante2",6,157
454463,754607,"014342","","pse2sp","1736",359.1,737.6,NA,NA,NA,NA,NA,18358.0053763441,"V",0,"gigante2",6,157
454469,754608,"014348","","oenoma","1736",356.4,729.3,NA,NA,NA,NA,NA,18358.0053763441,"V",0,"gigante2",6,157
454475,754609,"014354","","mabeoc","1736",357.8,723.8,NA,NA,NA,NA,NA,18358.0053763441,"V",0,"gigante2",6,157
454476,754610,"014355","","oenoma","1736",357.2,724.7,NA,NA,NA,NA,NA,18358.0053763441,"V",0,"gigante2",6,157
454480,754611,"014359","","des2pa","1736",359.6,721.9,NA,NA,"2010-04-06","dead","D;N",18358,"D",0,"gigante2",6,157
454493,754612,"014372","","xyl1ma","1737",346.2,758.4,NA,NA,NA,NA,NA,18358.0041322314,"V",0,"gigante2",6,157
454497,754613,"014376","","poular","1737",348.4,757.4,NA,NA,NA,NA,NA,18358.0041322314,"V",0,"gigante2",6,157
454500,754614,"014379","","tet2pa","1737",354.8,748.3,NA,NA,NA,NA,NA,18358.0041322314,"V",0,"gigante2",6,157
454501,754615,"014380","","nectpu","1737",350.6,750.1,NA,NA,NA,NA,NA,18358.0041322314,"V",0,"gigante2",6,157
454502,754616,"014381","","brosal","1737",350.5,751.4,NA,NA,NA,NA,NA,18358.0041322314,"V",0,"gigante2",6,157
454503,754617,"014382","","mabeoc","1737",353.3,750.6,NA,NA,NA,NA,NA,18358.0041322314,"V",0,"gigante2",6,157
454506,754618,"014385","","pipecu","1737",353.3,754,NA,NA,NA,NA,NA,18358.0041322314,"V",0,"gigante2",6,157
454516,754619,"014395","","gustfo","1737",355.3,759.7,NA,NA,NA,NA,NA,18358.0041322314,"V",0,"gigante2",6,157
454535,754620,"014414","2","perexa","1737",356.5,740.4,22,1.3,"2010-04-06","alive",NA,18358,"A",0.0007631498876814,"gigante2",6,157
454554,754621,"014603","","oenoma","1838",373.6,766.6,NA,NA,NA,NA,NA,18357.08,"V",0,"gigante2",6,157
454557,754622,"014606","","oenoma","1838",376.8,760.2,NA,NA,NA,NA,NA,18357.08,"V",0,"gigante2",6,157
454569,754623,"014618","","guetfo","1738",345.3,778.6,NA,NA,NA,NA,NA,18358.0714285714,"V",0,"gigante2",6,157
454575,754624,"014624","","lindla","1739",343.5,798.5,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
454576,754625,"014625","","gustsu","1739",345.3,791.9,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
454589,754626,"014662","","oenoma","1935",392.4,706.8,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454593,754627,"014666","","oenoma","1936",388.4,723.5,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454594,754628,"014667","","oenoma","1936",392.4,724.5,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454597,754629,"014670","","oenoma","1936",394.4,734.8,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454601,754630,"014674","","oenoma","1936",397.6,720.3,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454603,754631,"014676","","coccpa","1937",381.7,756.6,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454607,754632,"014680","","oenoma","1937",389.3,754.7,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454609,754633,"014682","","oenoma","1937",388.4,745.8,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454610,754634,"014683","","oenoma","1937",394.8,745.3,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454612,754635,"014685","","oenoma","1937",399.8,749.7,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454623,754636,"014696","","sloazu","1939",387.5,793,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454626,754637,"014699","","tet2pa","1939",391.5,789.1,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454629,754638,"014702","","oenoma","1939",399.2,799.6,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454635,754639,"047658","","quasam","1636",328.7,734.2,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
454641,754640,"047664","","mabeoc","1636",329.7,736,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
454645,754641,"047668","","coccpa","1637",328.8,741.7,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
454653,754642,"047677","","des2pa","1637",328.1,749.6,33,1.3,"2010-04-06","alive",NA,18358,"A",0.00283943058594173,"gigante2",6,157
454670,754643,"047694","2","virose","1736",352.5,730.2,24,1.3,"2010-04-06","alive",NA,18358,"A",0.000750112067062799,"gigante2",6,157
454703,754644,"015358","","soroaf","1637",321.8,746.8,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
454756,754646,"016327","","coccpa","1735",345.8,716.7,NA,NA,NA,NA,NA,18357.0526315789,"V",0,"gigante2",6,157
454763,754647,"016334","","micoaf","1736",358.2,735.9,20,1.3,"2010-04-06","broken below","R",18358,"A",0.000670405310381313,"gigante2",6,157
454962,754649,"022240","2","faralu","1737",352.3,759.4,11,1.3,"2010-04-06","alive",NA,18358,"A",0.000161437889908071,"gigante2",6,157
454971,754650,"040220","2","oenoma","1835",370.3,704.6,61,1.3,"2010-04-05","alive",NA,18357,"A",0.012905426297307,"gigante2",6,157
454982,754651,"040231","2","ingam2","1836",376.3,738,92,1.3,"2010-04-05","alive",NA,18357,"A",0.0310726013346564,"gigante2",6,157
482098,754735,"800655","4","oenoma","1638",337.17,777.53,52,1.3,"2010-04-05","alive",NA,18357,"A",0.0085059450831567,"gigante2",6,157
482121,754736,"801470","4","oenoma","1538",310.3,764.47,82,1.3,"2010-04-06","alive",NA,18358,"A",0.0281374104367637,"gigante2",6,157
487309,754817,"828540","4","oenoma","1535",300.25,713.59,NA,NA,NA,NA,NA,18357,"P",0,"gigante2",6,157
453839,801670,"001289","6","sterre","1937",394.3,748.9,60,1.3,"2010-04-05","alive",NA,18357,"A",0.00849318374443438,"gigante2",6,157
453845,801671,"001295","","coccpa","1938",386,772.7,NA,NA,NA,NA,NA,18357.0689655172,"V",0,"gigante2",6,157
453882,801672,"003643","2","sloazu","1838",366,760.3,17,1.3,"2010-04-05","alive",NA,18357,"A",0.000460440541033225,"gigante2",6,157
453894,801673,"003918","","protte","1635",333,713.3,NA,NA,NA,NA,NA,18357.0909090909,"V",0,"gigante2",6,157
453941,801674,"005551","","oenoma","1636",320.9,728.6,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453949,801675,"005559","","oenoma","1636",330.6,737.9,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453950,801676,"005560","","nect3","1636",339.3,729.3,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453951,801677,"005561","","oenoma","1636",339.3,720.7,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453952,801678,"005562","","oenoma","1637",324.2,740.6,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453955,801679,"005565","","oenoma","1637",320.2,752.1,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453956,801680,"005566","","oenoma","1637",321.4,758.5,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453957,801681,"005567","","oenoma","1637",328.6,751.8,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453958,801682,"005568","","oenoma","1637",328.5,746.5,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
453962,801683,"005572","","oenoma","1737",354.1,741.3,NA,NA,NA,NA,NA,18358.0041322314,"V",0,"gigante2",6,157
453963,801684,"005573","","coccpa","1737",354.4,745.4,NA,NA,NA,NA,NA,18358.0041322314,"V",0,"gigante2",6,157
453964,801685,"005574","","sloazu","1737",357.2,751.7,NA,NA,NA,NA,NA,18358.0041322314,"V",0,"gigante2",6,157
453965,801686,"005575","","oenoma","1737",359.1,749.3,NA,NA,NA,NA,NA,18358.0041322314,"V",0,"gigante2",6,157
453969,801687,"005579","","oenoma","1736",346.4,725.3,NA,NA,NA,NA,NA,18358.0053763441,"V",0,"gigante2",6,157
454030,801688,"011190","","sloazu","1636",339.5,739.3,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
454033,801689,"011193","","oenoma","1636",339.6,735.3,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
454040,801690,"011200","","pipecu","1736",342.5,730.3,NA,NA,NA,NA,NA,18358.0053763441,"V",0,"gigante2",6,157
454041,801691,"011201","","oenoma","1736",340.3,734.7,NA,NA,NA,NA,NA,18358.0053763441,"V",0,"gigante2",6,157
454045,801692,"011205","","poular","1737",343.9,741.5,NA,NA,NA,NA,NA,18358.0041322314,"V",0,"gigante2",6,157
454048,801693,"011208","","soroaf","1737",342,744.4,NA,NA,NA,NA,NA,18358.0041322314,"V",0,"gigante2",6,157
454066,801694,"011226","","swars2","1737",344.2,747,NA,NA,NA,NA,NA,18358.0041322314,"V",0,"gigante2",6,157
454067,801695,"011227","","sloazu","1737",345.6,746.9,NA,NA,NA,NA,NA,18358.0041322314,"V",0,"gigante2",6,157
454071,801696,"011231","","des2pa","1737",347.6,748,NA,NA,NA,NA,NA,18358.0041322314,"V",0,"gigante2",6,157
454073,801697,"011233","1","malmsp","1737",349.1,746.8,34,1.3,"2010-04-06","alive","L",18358,"A",0.00226311033946114,"gigante2",6,157
454077,801698,"011237","1","faralu","1737",349.2,743.9,25,1.3,"2010-04-06","alive","L",18358,"A",0.00109434136936629,"gigante2",6,157
454091,801699,"011251","","oenoma","1736",349.6,735.6,NA,NA,NA,NA,NA,18358.0053763441,"V",0,"gigante2",6,157
454130,801700,"014004","","oenoma","1535",308.2,714.9,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454134,801701,"014008","","sloazu","1535",307.7,703.8,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454135,801702,"014010","","oenoma","1535",312.1,709.8,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454138,801703,"014013","","oenoma","1535",313.2,719.5,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454140,801704,"014015","","oenoma","1535",319.2,710.3,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454141,801705,"014016","","oenoma","1535",319.7,711.5,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454142,801706,"014017","","ingaco","1536",303.9,722.5,NA,NA,NA,NA,NA,18357.125,"V",0,"gigante2",6,157
454149,801707,"014024","","oenoma","1536",307.2,720.3,NA,NA,NA,NA,NA,18357.125,"V",0,"gigante2",6,157
454156,801708,"014031","2","micoel","1536",316.3,739,NA,NA,NA,NA,NA,18357.125,"P",0,"gigante2",6,157
454157,801709,"014032","","oenoma","1536",317.8,737.4,NA,NA,NA,NA,NA,18357.125,"V",0,"gigante2",6,157
454159,801710,"014034","","vataer","1536",315.6,725.5,NA,NA,NA,NA,NA,18357.125,"V",0,"gigante2",6,157
454164,801711,"014039","","oenoma","1537",305.3,754.3,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454165,801712,"014040","","dialgu","1537",307.4,752.1,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454167,801713,"014042","","oenoma","1537",309.6,744.6,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454168,801714,"014043","","mabeoc","1537",309.2,742.8,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454169,801715,"014044","","sloazu","1537",313.5,755.8,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454180,801716,"014055","","oenoma","1538",319.4,776,NA,NA,NA,NA,NA,18358.0555555556,"V",0,"gigante2",6,157
454184,801717,"014059","","oenoma","1539",302.5,782.8,NA,NA,NA,NA,NA,18358.0666666667,"V",0,"gigante2",6,157
454190,801718,"014065","","oenoma","1539",316.8,790.9,NA,NA,NA,NA,NA,18358.0666666667,"V",0,"gigante2",6,157
454192,801719,"014067","2","oenoma","1539",316.4,781.5,87,1.3,"2010-04-06","alive",NA,18358,"A",0.0329109299521168,"gigante2",6,157
454196,801720,"014071","","oenoma","1835",369.6,709.7,NA,NA,NA,NA,NA,18357.1739130435,"V",0,"gigante2",6,157
454201,801721,"014076","","sloazu","1835",370.9,707.5,NA,NA,NA,NA,NA,18357.1739130435,"V",0,"gigante2",6,157
454207,801722,"014082","","oenoma","1836",371.4,732.9,NA,NA,NA,NA,NA,18357.1290322581,"V",0,"gigante2",6,157
454208,801723,"014083","","oenoma","1836",378.6,727.8,NA,NA,NA,NA,NA,18357.1290322581,"V",0,"gigante2",6,157
454212,801724,"014087","2","sloazu","1837",361.5,741.9,40,1.3,"2010-04-05","alive",NA,18357,"A",0.00378582759390641,"gigante2",6,157
454214,801725,"014089","","oenoma","1837",363.1,743.7,NA,NA,NA,NA,NA,18357.064516129,"V",0,"gigante2",6,157
454216,801726,"014091","","oenoma","1837",365.9,750.5,NA,NA,NA,NA,NA,18357.064516129,"V",0,"gigante2",6,157
454220,801727,"014096","","oenoma","1838",364.8,761,NA,NA,NA,NA,NA,18357.08,"V",0,"gigante2",6,157
454224,801728,"014100","","calolo","1838",360.1,775.5,NA,NA,NA,NA,NA,18357.08,"V",0,"gigante2",6,157
454228,801729,"014104","","oenoma","1635",330.6,709.2,NA,NA,NA,NA,NA,18357.0909090909,"V",0,"gigante2",6,157
454241,801730,"014117","","tet2pa","1636",324,723.7,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
454247,801731,"014123","","mabeoc","1636",324.8,727.5,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
454269,801732,"014145","","licahy","1636",329.2,729.3,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
454290,801733,"014169","1","oenoma","1636",334.9,722.3,92,1.3,"2010-04-06","alive",NA,18358,"A",0.0381646407035426,"gigante2",6,157
454315,801734,"014194","","sloazu","1637",322.3,747.2,77,1.3,"2010-04-06","alive",NA,18358,"A",0.0208757574325348,"gigante2",6,157
454319,801735,"014198","","des2pa","1637",324.8,746.7,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
454330,801736,"014209","","oenoma","1637",322.3,756.2,NA,NA,"2010-04-06","dead","D;C",18358,"D",0,"gigante2",6,157
454337,801737,"014216","","oenoma","1637",329.6,759.6,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
454384,801738,"014263","","cupasc","1637",335.6,753.7,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
454389,801739,"014268","","sloazu","1638",322.4,761,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454390,801740,"014269","","oenoma","1638",331,769.3,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454391,801741,"014270","","oenoma","1638",331,776.7,NA,NA,NA,NA,NA,18357,"V",0,"gigante2",6,157
454395,801742,"014274","","sloazu","1639",320.9,787.7,NA,NA,NA,NA,NA,18358,"V",0,"gigante2",6,157
454398,801743,"014277","","ingaqu","1639",337.4,798.1,NA,NA,"2010-04-06","dead","D;C",18358,"D",0,"gigante2",6,157
454401,801744,"014280","","oenoma","1735",347.6,718.5,NA,NA,NA,NA,NA,18357.0526315789,"V",0,"gigante2",6,157
454404,801745,"014283","","oenoma","1735",353.8,700.1,NA,NA,NA,NA,NA,18357.0526315789,"V",0,"gigante2",6,157
454406,801746,"014285","","oenoma","1735",353.9,715.9,NA,NA,NA,NA,NA,18357.0526315789,"V",0,"gigante2",6,157
454417,801747,"014296","","pipecu","1736",341.8,722.2,NA,NA,NA,NA,NA,18358.0053763441,"V",0,"gigante2",6,157
454425,801748,"014304","","des2pa","1736",340.6,728,NA,NA,NA,NA,NA,18358.0053763441,"V",0,"gigante2",6,157
454448,801749,"014327","","tet2pa","1736",352.1,723.2,NA,NA,NA,NA,NA,18358.0053763441,"V",0,"gigante2",6,157
454451,801750,"014330","","tab1gu","1736",354.2,724.8,NA,NA,NA,NA,NA,18358.0053763441,"V",0,"gigante2",6,157
454463,801751,"014342","","pse2sp","1736",359.1,737.6,NA,NA,NA,NA,NA,18358.0053763441,"V",0,"gigante2",6,157
454469,801752,"014348","","oenoma","1736",356.4,729.3,NA,NA,NA,NA,NA,18358.0053763441,"V",0,"gigante2",6,157
454475,801753,"014354","1","mabeoc","1736",357.8,723.8,38,1.3,"2010-04-06","alive",NA,18358,"A",0.00327295812906849,"gigante2",6,157
454476,801754,"014355","","oenoma","1736",357.2,724.7,NA,NA,NA,NA,NA,18358.0053763441,"V",0,"gigante2",6,157
454493,801755,"014372","","xyl1ma","1737",346.2,758.4,NA,NA,NA,NA,NA,18358.0041322314,"V",0,"gigante2",6,157
